,Source,Expected,Predicted
8770,Ne suis-je pas allé fidelement au temple ?,Have I not attended at the Temple?,I went not going to the temple ?
8771,"""Now, professor,"" he said, ""if you'd like to inspect the Nautilus, I'm yours to command.""","« Maintenant, monsieur le professeur, dit-il, si vous voulez visiter le _Nautilus_, je suis a vos ordres. »","« Maintenant , monsieur le professeur , dit - il , si vous voulez examiner le _Nautilus_ , je vous demanderai le commandement ."
8772,"A band played a minuet somewhere. Meaulnes, with his head half hidden by the collar of his cloak, as by a ruff, felt himself a different person.","Une musique, quelque part, jouait un pas de menuet… Meaulnes, la tête à demi cachée dans le collet de son manteau, comme dans une fraise, se sentait un autre personnage.","Une bande jouait quelque part ; Meaulnes , la tête à demi cachée par le collet de son manteau , comme par une gorgerette , se sentait un être différent ."
8773,"""What does that word mean?"" I asked uneasily.",--Que signifie ce mot? demandai-je avec inquiétude.,-- Et que signifie ce mot ? demandai - je avec inquiétude .
8774,About eight in the evening he signalled to stop.,"Le soir, vers huit heures, il donna le signal d'arrêt.","Une grande demi - heure du soir , il fit signe de s ' arrêter ."
8775,"Je m’imaginais que Sherlock Holmes ne perdrait pas une minute pour se précipiter dans la maison et attaquer de front l’énigme qu’elle renfermait ; mais a mon grand étonnement, tout différente fut sa maniere de procéder.","With an air of nonchalance which, under the circumstances, seemed to me to border upon affectation, he lounged up and down the pavement, and gazed vacantly at the ground, the sky, the opposite houses and the line of railings.","I that Sherlock Holmes would not be about to sleep in the house and attack of the which it has been taken from the house ; but the great astonishment was of all that ."""
8776,"Athos, perceiving that she knew him, pushed the window with his knee and hand. The window yielded.","Athos comprit qu'il était reconnu, poussa la fenêtre du genou et de la main, la fenêtre céda, les carreaux se rompirent.","Athos , voyant qu ' elle le connaissait , poussa la fenêtre de son genou et de la main ; la fenêtre céda ."
8777,"""Why so?""",-- Pourquoi cela?,-- Pourquoi cela ?
8778,"If _she_ does not object to it, why should _we_?""","Si miss King n’y trouve rien a redire, pourquoi serions-nous choquées ?",Que dois - je faire ici ?
8779,"The latter was less abrupt, but the former more wooded.","Celle-ci était moins abrupte, mais celle-là plus boisée.","Celui - ci était moins brusque , mais les deux plus grands chevaux ."
8780,"""Why do you suppose that?""",--Qui te fait supposer cela?,-- Pourquoi cela ?
8781,So you shun me?--you shut yourself up and grieve alone! I would rather you had come and upbraided me with vehemence. You are passionate. I expected a scene of some kind.,"Ainsi, vous m'évitez; vous vous enfermez et vous pleurez seule: j'aurais préféré vous voir venir à moi dans un accès de violence; vous êtes passionnée; je m'attendais à une scène;","Vous m ' donc ? vous vous seule la peine de vous blesser , moi je préfère que vous veniez me battre avec éclat : vous êtes donc ardente ."
8782,"""When I go to India, Jane, will I leave you!","«Quand j'irai aux Indes, Jane, je vous quitterai?","-- Quand je vais aux Indes , Jane , je vous quitterai ."
8783,"'And have you brought it away with you, my dear?' says she.","--Et l'avez-vous apporté avec vous, ma chère? dit-elle.","-- Et vous l ' avez enlevée , mon ami ? dit - elle ."
8784,"At length every idea seemed to fail him; and, after standing a few moments without saying a word, he suddenly recollected himself, and took leave.","A la fin, toute idée sembla lui manquer et il resta quelques instants sans dire un mot. Enfin, il retrouva son sang-froid et prit congé.","Enfin toute idée lui sembla manquer ; et , après quelques instants sans dire un mot , il se rappelait soudain , il prit congé ."
8785,Phileas Fogg rightly suspected that his departure from London would create a lively sensation at the West End.,"Phileas Fogg, en quittant Londres, ne se doutait guère, sans doute, du grand retentissement qu'allait provoquer son départ.",Phileas Fogg se doutait que son départ de Londres allait mener à l ' hôtel du West - End .
8786,"Next they're immersed in huge tanks of salt water, then they're opened up and washed.","On les plonge alors dans de vastes réservoirs d'eau de mer, puis on les ouvre et on les lave.","Puis , dans de vastes réservoirs d ’ eau de mer , on les et ."
8787,– Donne-t-on des détails ?,"""Do they give any details?""",""" Give it to you details ?"""
8788,"But Therese, who found it answered her purpose to repeat twenty times a day that she was pardoned, redoubled her caresses, and would see nothing.","Mais Thérèse, qui trouvait son compte à se répéter vingt fois par jour qu'elle était pardonnée, redoubla de caresses, ne voulant rien deviner.","Mais Thérèse , qui la trouvait à répondre à vingt fois par jour à elle fut pardonné , lui redoublait ses caresses , et ne verrait rien ."
8789,This current swept along with it a whole host of moving creatures.,Ce courant entraînait avec lui tout un monde d'êtres vivants.,Ce courant le long d ' un cheval entier de bêtes en mouvement .
8790,They were all resting.,Il y eut un repos.,"Tous se reposent , j ' ai eu le repos ."
8791,"""No sight so sad as that of a naughty child,"" he began, ""especially a naughty little girl.","«Il n'y a rien de si triste que la vue d'un méchant enfant, reprit-il, surtout d'une méchante petite fille.","« Rien de triste comme celui d ’ un enfant vilain , commença - t - il , surtout une petite fille bien désagréable ."
8792,"The harpooner walked in the lead, and during his stroll through this forest, he gathered with sure hands some excellent fruit that should have completed his provisions.","Le harponneur marchait en avant, et, pendant sa promenade à travers la forêt, il glanait d'une main sûre d'excellents fruits qui devaient compléter sa provision.","Le harponneur , marchant à la tête , et , pendant sa promenade à travers cette forêt , se de main d ' excellents fruits qui , depuis longtemps , eussent achevé ses vivres ."
8793,"""Why, she can't be above seventeen or eighteen years old, St. John,"" said she.","«Comment, Saint-John! s'écria-t-elle; elle a tout au plus dix-sept ou dix-huit ans.","-- Mais elle ne peut pas être plus de dix - sept à dix - huit ans , Saint - John , dit - elle ."
8794,"She was a woman of a admirable address, and wanted nobody to introduce her; she told her tale much better than I shall be able to tell it for her, for she was a mistress of her tongue, as I have said already.","C'était une femme d'une adresse admirable, et qui n'avait besoin de personne pour l'introduire; elle dit son histoire bien mieux que je ne saurai la répéter, car elle était maîtresse de sa langue, ainsi que j'ai déjà dit.","C ' était une femme d ' une adresse admirable , et personne ne voulait la présenter ; elle lui dit que je ne puis même lui dire : car c ' était une maîtresse de sa langue , ainsi que je l ' ai déjà dit ."
8795,I often wondered and only came to know when it was too late.,Je me le suis souvent demandé et je ne l’ai su que lorsqu’il fut trop tard.,Souvent je m ’ interrogeai et ne savais que quand il était trop tard .
8796,The young man took full advantage of this hospitality.,Le jeune homme usait largement de l'hospitalité.,Le jeune homme profita de cette hospitalité .
8797,Mr. Fogg's wardrobe was amply supplied and in the best taste.,"Quant à la garde-robe de monsieur, elle était fort bien montée et merveilleusement comprise.",La garde de Mr . Fogg était largement et de ce bon goût .
8798,"""Well, then!"" said Pencroft, ""are we not going back to work?","«Ah çà! dit alors Pencroff, est-ce que nous n'allons pas retourner au travail?","« Eh bien ! dit Pencroff , ne - nous pas à l ' ouvrage ?"
8799,"Meantime the moon declined: she was about to set. Not liking to sit in the cold and darkness, I thought I would lie down on my bed, dressed as I was. I left the window, and moved with little noise across the carpet; as I stooped to take off my shoes, a cautious hand tapped low at the door.","La lune était au moment de disparaître; ne désirant pas rester plus longtemps assise au froid et dans l'obscurité, je quittai la fenêtre, et, marchant aussi doucement que possible sur le tapis, je me dirigeai vers mon lit pour m'y coucher tout habillée; au moment où j'allais retirer mes souliers, une main frappa légèrement à ma porte.","Pendant ce temps , la lune avait cessé , je ne pouvais pas prendre garde à mes vêtements , l ' obscurité et la nuit . Je crus que je pouvais rester couchée sur mon lit ; je quittai la fenêtre , et je me dirigeai de mon petit bruit , le tapis devant lequel je me pour faire tomber mes souliers , une main tranquille sur la porte ."
8800,"""Monsieur le protonotare,"" asked Gauchère, ""what do you prognosticate of this pretended foundling?""","– Monsieur le protonotaire, demanda Gauchère, que pronostiquez-vous de ce prétendu enfant trouvé ?","– Monsieur le , demanda Gauchère , qu ’ est - ce que tu as donc de ce prétendu enfant ?"
8801,"As to fortune, he had made--he, humble as he was--an enemy of the cardinal; that is to say, of a man before whom trembled the greatest men of the kingdom, beginning with the king.","Comme fortunes il s'était fait, lui chétif, ennemi du cardinal, c'est-à-dire d'un homme devant lequel tremblaient les plus grands du royaume, à commencer par le roi.","Quant à la fortune , il avait fait , il était petit comme il était , un ennemi du cardinal , c ' est - à - dire un homme qui tremblait devant lequel tremblaient les plus grands hommes du royaume , commencement du roi ."
8802,"As he was in other respects most refined, except when the talk ran on money, he was regarded, and rightly, as the most aristocratic personage in Verrieres.","Comme il était d’ailleurs fort poli, excepté lorsqu’on parlait d’argent, il passait, avec raison, pour le personnage le plus aristocratique de Verrières.","Comme il était d ’ autres respects , si , des qu ’ on parlait de l ’ argent , il regardait , et avec raison , comme le personnage à la taille la plus de Verrières ."
8803,"""He still doubts,"" thought Milady; ""I have not been earnest enough.""","«Il doute encore, pensa Milady, je n'ai pas été assez vraie.»","-- Il doute encore , pensait Milady ; je n ' ai pas été assez sérieux .»"
8804,"""Does that astonish you, my boy?"" asked the engineer.","-- Cela t'étonne, mon enfant? demanda l'ingénieur.","-- Cela vous étonne , mon enfant ? demanda l ' ingénieur ."
8805,"She adored him, and for the next quarter of an hour he was reminded by her imprecations against his character, her regrets that she had ever loved him, of that proud spirit which in the past had heaped such poignant insults upon him, in the library of the Hotel de La Mole.","Elle l’adorait, et, pendant un grand quart d’heure, il retrouva dans ses imprécations contre son caractère de lui Julien, dans ses regrets de l’avoir aimé, toute cette âme hautaine qui jadis l’avait accablé d’injures si poignantes, dans la bibliothèque de l’hôtel de La Mole.","Elle l ’ adorait et , depuis un quart d ’ heure , il se rappelait par ses imprécations contre son caractère , ses regrets qu ’ elle ne l ’ avait jamais aimée , de cette âme altière qui avait si autrefois à lui , dans la bibliothèque de l ’ hôtel de La Mole ."
8806,"""Besides, the wire is broken,"" added Herbert, showing that the wire had been snapped.","-- En outre, le fil est brisé, ajouta Harbert, en montrant les deux bouts du fil de fer, qui avait été violemment rompu.","-- D ' ailleurs , le fil est brisé , ajouta Harbert , en indiquant que le fil s ' était ."
8807,"'That generally takes some time,' interrupted the Gryphon.","« Cela prend ordinairement longtemps, » dit le Griffon.","« Cela est ordinairement quelque temps , » interrompit le Griffon ."
8808,"""But you will have.""",-- Mais vous en aurez une.,-- Mais vous l ' aurez .
8809,"""I am not alone!"" said Harding at last.",«Je ne suis pas seul!... dit en terminant Cyrus Smith.,-- Je ne suis pas seul ! dit enfin Cyrus Smith .
8810,"A great work, which deserved to remain unique, the last originality of architecture, the signature of a giant artist at the bottom of the colossal register of stone which was closed forever.","Grande œuvre qui méritait de rester unique, dernière originalité de l’architecture, signature d’un artiste géant au bas du colossal registre de pierre qui se fermait.","Un grand travail , qui méritait de rester inconnu , l ’ unique originalité de l ’ architecture , la signature d ’ un , au fond des de pierre , qu ’ on fermait à jamais ."
8811,"I must see him, speak to him; he must forgive me, that I may make amends for all. . . Otherwise I can no longer show my face out there . . .'","Il faut que je le voie, que je lui parle, qu’il me pardonne et que je répare tout… Autrement je ne peux plus me présenter là-bas…","Il faut que je le voie , je lui parle ; il faut bien que je fasse des réparer pour tout … Je n ’ y trouve plus moyen de montrer ma figure ."
8812,God bless him!,Dieu veille sur lui!,Dieu le bénisse !
8813,"He could not yet see that dreadful cross, but he felt somehow as if it were coming to meet him.","Il ne pouvait voir encore cette malheureuse croix, mais il la sentait en quelque sorte venir au-devant de lui.","Il ne voyait pas encore cette terrible croix , mais il se croyait comme en venant au - devant de lui ."
8814,"He did, as a matter of fact, astonish his fellow-students; but this was a fresh misfortune.","À vrai dire, il étonna ses camarades ; mais ce fut encore un malheur.","Il fit tout d ’ abord étonner ses camarades d ’ humeur , mais c ’ était un malheur ."
8815,"At the same time the fever, which for an instant abandoned her, returned to give luster to her eyes, color to her cheeks, and vermillion to her lips.","En même temps cette fièvre qui l'avait abandonnée un instant revenait rendre l'éclat à ses yeux, le coloris à ses joues, le carmin à ses lèvres.","En même temps la fièvre qui l ' abandonnait d ' un instant , revint lui donner des yeux un éclat de couleur , de couleur jusqu ' à ses lèvres ."
8816,"He opened it and read: ""Courage, Emma, courage.","Il l’ouvrit et il lut: «Du courage, Emma! du courage!","Il l ’ ouvrit et lut : « Du courage , Emma , du courage ."
8817,She looked him full in the face.,Elle le regarda en face.,Elle le regarda en face .
8818,"""Yes.",-- Oui.,-- Oui .
8819,"""Really, there is no need to be particular with her; come.""","--Ah! pardieu, il n'y a pas besoin de se gêner avec elle; venez.","– En vérité , il n ’ y a pas besoin d ’ elle ; venez ."
8820,"By July 3 we were at the entrance to the Strait of Magellan, abreast of Cabo de las Virgenes.","Le 3 juillet, nous étions à l'ouvert du détroit de Magellan, à la hauteur du cap des Vierges.","Par les trois juillet , nous étions à l ' entrée du détroit de Magellan , au cap Blanc du cap Blanc , de joie ."
8821,"After a few moments' repose, necessitated by his extreme weakness, Captain Nemo continued,--","Après quelques instants de repos, nécessités par son extrême faiblesse, le capitaine Nemo reprit en ces termes:","Après quelques instants de repos , puis , après avoir sa extrême faiblesse , le capitaine Nemo continua :"
8822,The priest's gloomy eyes flashed into flame.,L’œil ténébreux du prêtre s’enflamma.,Les yeux du prêtre étincelèrent à la flamme .
8823,"Close by, at No. 5, there was a French ""restaurant,"" kept by a cook of the name of Vincent, where we had an ample breakfast for four marks each (2_s_. 4_d_.).","Tout près, au nº 5, il y avait une «restauration» française, tenue par un cuisinier nommé Vincent; nous y déjeunâmes suffisamment pour le prix modéré de quatre marks chacun[1].","Tout à coup , il y avait un restaurant français , l ' un des vaisseaux de l ' Ouest , et un déjeuner de l ' Ouest , où nous avions un déjeuner assez pour quatre shillings ."
8824,"Copper was absolutely wanting to the engineer, who, notwithstanding all his researches, had never been able to find any trace of it in Lincoln Island, and was therefore obliged to do without it.","Le cuivre manquait absolument à l'ingénieur, qui, malgré ses recherches, n'en avait pas trouvé trace dans l'île Lincoln, et il fallait s'en passer.","La lui manquait absolument l ' ingénieur , qui , malgré toutes ses recherches , n ' avait pu retrouver aucune trace de ses observations sur l ' île Lincoln , et il fallait donc en faire sans elle ."
8825,– Deux bajocs pièce.,"""Two bajocchi each.""",""" Two in a piece of ."""
8826,I remember you very well: you used to give me a ride sometimes on Miss Georgiana's bay pony.,je ne vous ai pas oublié du tout; je me rappelle que vous me faisiez quelquefois monter à cheval sur le poney de Mlle Georgiana.,Je me rappelle fort bien que vous : vous m ’ avez donné rendez - vous sur le poney de Mlle Georgiana .
8827,"He had taken too many holidays already, and the authorities had decided to dismiss him if he again went out in office hours.","Il avait abusé des congés; l'administration était décidée à le renvoyer, s'il Sortait une seule fois.","Il avait déja pris trop de congé , et les autorités avaient décidé de le renvoyer s ' il revenait , dans les heures du bureau ."
8828,"Nor do I think that one can accuse them of unduly despising a brilliant fortune, horses, fine properties, and everything that ensures an agreeable position in society.","Je ne pense pas non plus que l’on puisse les accuser de trop mépriser une brillante fortune, des chevaux, de belles terres et tout ce qui assure une position agréable dans le monde.","Je ne crois pas qu ’ on les accuse de trop mépriser une fortune , des chevaux belles , des , et tout ce qui caractérise la famille dans les sociétés ."
8829,"After inhaling a few breaths of air, we went below once more.",Nous redescendîmes donc après avoir humé quelques bouffées d'air.,"Après avoir souffert quelques souffles d ' air , nous en bas ."
8830,"I took a plain but clean and light summer dress from my drawer and put it on: it seemed no attire had ever so well become me, because none had I ever worn in so blissful a mood.","Je mis une robe d'été, légère et d'une couleur claire; il me sembla que jamais vêtement ne m'avait mieux parée, parce que jamais aucun n'avait été porté avec tant de joie.","Je pris une simple toilette et bien sombre , depuis mon tiroir et les mis à jouer , et je ne me sentais jamais si bien qu ' aucune chose ne m ' était si bien faite , parce qu ' aucun homme ne m ' avait si transporté dans les rêves ."
8831,The ladder was erected near the permanent gallows.,L’échelle était dressée près du gibet permanent.,L ’ échelle était dressée près de la potence permanente .
8832,"""But I shall not be allowed to go; I am almost a prisoner.""","-- Mais on ne me laissera pas partir, je suis ici presque prisonnière.","-- Mais je ne veux pas partir , je suis presque une prisonnière ."
8833,To this reproach there is always one response which deludes women. D’Artagnan replied in such a manner that Kitty remained in her great delusion.,À ce reproche il y a une réponse à laquelle les femmes se trompent toujours; d'Artagnan répondit de manière que Ketty demeurât dans la plus grande erreur.,"À ce reproche , il y a toujours une réponse qui les femmes , d ' Artagnan répondit de telle façon que Ketty était dans sa grande hallucination ."
8834,"Ils saluèrent gravement, et occupèrent, sans mot dire, les trois chaises qui étaient dans la chambre.","They bowed gravely and took possession, without saying a word, of the three chairs that were in the room.","They went through , , and no word , the face , which were in the room ."
8835,"""Not one, and no fire in consequence.""","-- Pas une, et par conséquent pas de feu!","-- Pas un , pas de feu , et n ' importe !"
8836,VI.,VI,CHAPITRE VI
8837,"A major sea nearly unknown to the ancients, except perhaps the Carthaginians, those Dutchmen of antiquity who went along the west coasts of Europe and Africa on their commercial junkets!","Importante mer presque ignorée des anciens, sauf peut-être des Carthaginois, ces Hollandais de l'antiquité, qui dans leurs pérégrinations commerciales suivaient les côtes ouest de l'Europe et de l'Afrique !","Une mer d ' un savant presque inconnu aux anciens , sauf peut - être le , ce d ' antiquité qui suivait sur les côtes de l ' Europe et de l ' Afrique à leurs !"
8838,"And she produced from her pocket a most housewifely bunch of keys, and delivered them to the servant.",Elle retira de sa poche un vrai trousseau de ménagère et le donna à la servante.,"Et elle lui apporta de sa poche un paquet de clefs , et les remit à la servante ."
8839,Ce livre plaisait fort au jeune Fabrice.,This book greatly delighted the young Fabrizio.,This book greatly at the young Fabrizio .
8840,"At the moment of leaving the harbour, my uncle, who was tenaciously fond of naming his new discoveries, wanted to give it a name, and proposed mine amongst others.","Au moment de quitter le petit port, mon oncle, qui tenait à sa nomenclature géographique, voulut lui donner un nom, le mien, entre autres.","Au moment de sortir du port , mon oncle , qui tenait une force à de ses nouvelles découvertes , voulut lui donner un nom , et il proposa de moi dans les autres ."
8841,They had conquered.,Ils avaient vaincu.,Ils avaient vaincu .
8842,"That of Gideon Spilett had been preserved from the sea-water, as he had been thrown at once on the sand out of reach of the waves.","On sait que celle de Gédéon Spilett avait été respectée par l'eau de mer, puisque le reporter avait été jeté tout d'abord sur le sable, hors de l'atteinte des lames.","Celui de Gédéon Spilett avait été préservé de l ' eau de la mer , ainsi qu ' il avait été jeté à la fois sur le sable pour atteindre les flots ."
8843,"Did I frighten you!""",Est-ce que je vous fais peur ?,Je t ’ ai donc peur ! »
8844,"Alice waited till the eyes appeared, and then nodded.","Alice attendit que les yeux parussent, et lui fit alors un signe de tête amical.",Alice attendit que les yeux se fussent aperçus et alors il fit un signe de tête .
8845,"""Finally, the naturalists of antiquity mention some monsters with mouths as big as a gulf, which were too huge to get through the Strait of Gibraltar.""","-- Enfin, les naturalistes de l'antiquité citent des monstres dont la gueule ressemblait à un golfe, et qui étaient trop gros pour passer par le détroit de Gibraltar.","-- Enfin , les naturalistes de quelques monstres , dont la bouche est haute comme un golfe , trop vaste pour gagner le détroit de Gibraltar ."
8846,"""I shall not say you are mistaken,"" he replied, ""because you could not really believe me to entertain any design of alarming you; and I have had the pleasure of your acquaintance long enough to know that you find great enjoyment in occasionally professing opinions which in fact are not your own.""","– Je ne vous dirai pas que vous vous méprenez, dit-il, car vous ne croyez certainement pas que j’aie l’intention de vous intimider. Mais j’ai le plaisir de vous connaître depuis assez longtemps pour savoir que vous vous amusez a professer des sentiments qui ne sont pas les vôtres.","– Je ne dirai pas que vous me trompe , répondit - il , parce que vous ne pouviez pas me croire d ’ abord manifester un dessein d ’ ; et j ’ ai eu le plaisir de votre connaissance qui vous fait assez de satisfaction en termes qui ne sont pas vos propres ."
8847,"Then I felt myself being pulled upward, back to the surface of the water; my chest caved in, and I fainted. . . .","Puis, je sentis qu'on me retirait, qu'on me ramenait à la surface de l'eau, que ma poitrine se dégonflait, et je m'évanouis...","Alors je me sentis rouler en bas , et je me sentis la poitrine oppressée d ' eau , et je m ' !..."
8848,"Besides, she no longer dared to doubt; the discussion going on around her informed her as to the names of those who were down.","D'ailleurs, elle n'osait plus douter, la discussion qui s'élevait autour d'elle sur les noms la renseignait.","D ’ ailleurs , elle n ’ osait plus douter , la discussion l ’ emportait contre elle , jusqu ’ aux noms de ceux qui se trouvaient la ."
8849,"""I am content to rank this incident among those which I have not been able to explain to this day!""",Je me contente de ranger cet incident parmi ceux que je n'ai pu expliquer jusqu'à ce jour!,-- Je suis content de faire rang cet incident parmi ceux que je n ' ai pu expliquer ce jour - là !
8850,"My position, Miss Eyre, with my back to the fire, and my face to the room, favours observation. While talking to you, I have also occasionally watched Adele (I have my own reasons for thinking her a curious study,--reasons that I may, nay, that I shall, impart to you some day).","Je viens d'examiner ce qui se passait ici; pendant que je vous parlais, j'ai regardé Adèle de temps en temps (j'ai mes raisons pour la croire curieuse à étudier, et ces raisons je vous les dirai un jour).","Ma position , mademoiselle Eyre , avec le dos de mes ordres et la figure dans la chambre , la lettre et les bontés que j ' ai dites , je vous ai vu aussi Adèle , parce que j ' ai quelquefois des raisons pour son étude des raisons qui me restent , et que je puis encore vous confier un jour ."
8851,"""I am really sorry,"" said Bovary, ""about the money which you are—""","-- Je suis fâché, vraiment, murmura Bovary, de l’argent que vous...","-- Je suis vraiment fâché , dit Bovary , de l ’ argent que vous êtes ..."
8852,"In short, I will do my best.""","En un mot, je ferai de mon mieux.","Enfin , je ferai tout mon mieux ."
8853,We hasten to add that this character in our story forms an exception to the habits of the age.,Nous nous hâtons d’ajouter que ce personnage fait exception aux mœurs du siècle.,Nous donc que ce caractère de notre histoire est une exception à la coutume .
8854,'Tell it!,– Dites !,– Dites - le - en .
8855,"Keep up the dance, then, since he will have it so.","Continuez donc la danse, puisqu'il le veut absolument.",Gardez - vous - meme la danse ; puisqu ’ il l ’ aura .
8856,"The next day at eight o'clock, as we both emerged on the church square, our shoes well polished, the buckles of our belts shining bright, and our caps brand-new, Meaulnes, who so far had repressed a smile whenever he looked at me, gave a shout and rushed towards the empty square ... At the place where the tent and the vans had stood were only a broken jug and some rags.","Le lendemain, dès huit heures, lorsque nous débouchâmes tous les deux sur la place de l’église, avec nos souliers bien cirés, nos plaques de ceinturons bien astiquées et nos casquettes neuves, Meaulnes, qui jusque-là se retenait de sourire en me regardant, poussa un cri et s’élança vers la place vide… Sur l’emplacement de la baraque et des voitures, il n’y avait plus qu’un pot cassé et des chiffons.","Le lendemain à huit heures , comme nous étions tous deux à l ’ église , nos souliers , bien , les boucles de nos casquettes , et nos bonnets de bonnet neuf , Meaulnes , qui avait tellement , qu ’ un sourire tellement les attira vers moi , poussa un cri et s ’ élança vers la place vide … À l ’ endroit où la tente où l ’ on avait laissé les , les et quelques haillons ."
8857,I will restore you to liberty this moment; I will proclaim you a piece of immaculate virtue; I will name you the Lucretia of England.’,"Je vous rends la liberté à l'instant même, je vous proclame une vertu, je vous surnomme la Lucrèce de l'Angleterre.","Je vous rends votre liberté en ce moment ; je vous dirai une bonne opinion d ' , et je vous la de l ' Angleterre ."
8858,"En constatant son impuissance, il laissa tomber sa tete sur la table et se mit a sangloter.",He sank his head upon the table and sobbed at the thought of his own impotence.,"his steps , he let himself fall back from the table , and himself with ."
8859,"He would also be the heir to the money unless it were willed otherwise by the present owner, who can, of course, do what he likes with it.""","Il hériterait aussi de l’argent, sauf si l’argent était légué à quelqu’un d’autre par son actuel détenteur, qui peut, naturellement, en disposer à son gré.","Il serait aussi l ’ héritier de l ’ argent qu ’ il ne serait autrement souhaité que le propriétaire particulier qui ne le pourrait certainement pas , et quel parti prendre le parti à sa guise ."
8860,"""You have not got them!"" she repeated several times. ""You have not got them!",-- Tu ne les as pas! Elle répéta plusieurs fois: -- Tu ne les as pas!...,"« Vous n ’ en avez pas reçu ! répéta - t - elle plusieurs fois , vous ne les avez pas !"
8861,"You will be in Paris in less than a month, Jock, and you will see her.","Vous serez à Paris dans moins d'un mois, Jock, et vous la verrez.","Vous serez à Paris en moins d ' un mois , Jock , et vous la verrez ."
8862,"""Yes, to make him come to Paris; and when once come to Paris, to draw him into some snare.""","-- Oui, pour le faire venir à Paris, et une fois venu à Paris, pour l'attirer dans quelque piège.","-- Oui , pour le faire arriver à Paris ; et quand vint une fois à Paris , pour l ' amener à quelque piège ."
8863,"The poor child had remained all this time in her corner, without breathing, without moving, with the idea of death before her.","La pauvre enfant était restée tout ce temps dans son coin, sans souffler, sans remuer, avec l’idée de la mort debout devant elle.","La pauvre enfant était restée toute cette fois dans son coin , sans respirer , sans bouger , avec l ’ idée de la mort devant elle ."
8864,Leon stepped back to go out.,"Léon fit trois pas en arrière, pour sortir.",Léon se leva pour sortir .
8865,"He sat down idly at the table, waiting for the dinner and the fête which would follow.","Il s’assit devant la table, désœuvré, attendant le dîner et la fête qui devait suivre.","Il s ' asseyait sur la table , regardait le dîner et la fete , qui allaient suivre ."
8866,"""Every one.""",– Tous.,-- Chacun .
8867,The fear of change of air decided them.,La crainte de changer d'air acheva de les décider.,La peur du changement d ' air les décida .
8868,"« Ce sont des gendarmes, pensa-t-il, et comme il y a un homme de tué, ils vont m’arrêter, et j’aurai l’honneur de faire une entrée solennelle dans la ville de Parme.","""They are police,"" he thought, ""and, as there has been a man killed, they will arrest me, and I shall have the honour of making a solemn entry into the city of Parma.",""" They are constables ,"" he thought , "" and as there ' s a man of killed , "" they are going to stop me , and I shall have the honour of taking a in the town of Parma ."
8869,Did escape occur to him?,"Malhonnête homme, il était pris.",L ’ avait - il échappé à lui ?
8870,I broke out in a cold sweat.,Une sueur froide m'envahit.,Je me d ' une sueur froide .
8871,"He spoke English glibly enough, but with some strange turn of speech from time to time.","Il parlait l'anglais très couramment, mais de temps à autre avec des tournures étranges de phrases","Il parlait des anglais , mais avec quelque étrange tour à parler ."
8872,"Captain Nemo walked in front, and his companion followed us a few steps to the rear.","Le capitaine Nemo marchait en avant, et son compagnon nous suivait à quelques pas en arrière.","Le capitaine Nemo marchait devant lui , et son compagnon nous suivit quelques pas à l ' arrière ."
8873,"Ah, no, not I; women blab.""","Les femmes, ça bavarde.","Ah ! non , moi , les femmes .»"
8874,'For a stranger?',– Pour un inconnu ?,– Pour un inconnu ?
8875,It was therefore only the orang whose condition was serious.,Il n'y avait donc que l'orang dont l'état fût grave.,Ce fut donc seulement l ' orang dont l ' état était grave .
8876,"""Get along! rascals may walk about while good people are put away!""","—Va donc! ce sont les coquins qui se promenent, quand les braves gens sont a l'ombre!","— Va - t ' en , des gueux peuvent marcher quand on se !"
8877,"""It's all a lie!"" shouted the doctor as he passed.","-- Tout ça, c'est un mensonge, cria le docteur en passant.","-- C ' est un mensonge , cria le docteur en passant ."
8878,"A hot wave of shame flushed over me, and I sprang up all in a tingle to be off and playing a man's part in the world.","Une vague brûlante de honte me monta à la figure, et je me levai soudain, plein d'ardeur de partir, et de jouer dans le monde le rôle d'un homme.","Une violente poussée de honte me prit , et je sautai dans le lieu de jouer tout le monde à la vie d ’ un homme ."
8879,"""At what distance is this cave from the sea?""",-- À quelle distance cette grotte est-elle donc des récifs?,-- À quelle distance cette grotte de la mer ?
8880,"She has made me promise to write to you when she can no longer write, and I write before her.","Elle m'a fait promettre de vous écrire quand elle ne pourrait plus, et j'écris devant elle.","Elle m ’ a fait promettre d ’ écrire en vous la faveur de n ’ avoir plus d ’ écrit , et je lui écris avant d ’ elle ."
8881,"""She may,"" replied the policeman.","-- Elle le peut », répondit le policeman.","-- Elle peut , répondit l ' agent de police ."
8882,"""Let your light so shine before men, that they may see your good works, and glorify your Father which is in heaven.""--St.","Que votre lumière brille devant les hommes, afin qu'ils puissent voir vos bonnes oeuvres et glorifier votre Père qui est dans le ciel.","- toi tant de lumière devant les hommes , qu ' ils voient tes bonnes œuvres et tu te mon père dans le ciel de ."
8883,The darkness was not yet complete.,L'obscurité n'était pas encore complète.,L ’ obscurité n ’ était pas complète encore .
