,Source,Expected,Predicted
11483,"My companions and I had decided to escape as soon as the vessel came close enough for us to be heard--or seen, because the moon would wax full in three days and was shining brightly.","Mes compagnons et moi, nous avions résolu de fuir au moment où le vaisseau serait assez rapproché, soit pour nous faire entendre, soit pour nous faire voir, car la lune, qui devait être pleine trois jours plus tard, resplendissait.","Mes compagnons et moi , nous avions décidé de s ' échapper dès que le vaisseau viendrait assez près pour nous , ou bien voir que la lune , couverte de trois jours , était claire et tremblante ."
11484,Neither Étienne nor she found anything more to say.,"Ni Étienne, ni elle, ne trouvaient plus une parole.","Ni Étienne , ni elle n ' avaient rien trouvé de plus a dire ."
11485,"What we now call the ""police"" did not exist then.",Ce que nous nommons aujourd’hui police n’existait pas alors.,"Ce que nous appelons cette police , il n ' existait pas alors ."
11486,Il consulta ses livres et retrouva tout de suite une indication a ce sujet.,"He looked over his books, and came on it at once.",He hastily consulted his books and at last a of his opinion .
11487,Chapter 16,CHAPITRE XVI,CHAPITRE XVI
11488,"The whole town of Verrieres, all our neighbours at Vergy where we go in the fine weather, all my family, the Sub-Prefect himself, will bear testimony to his exemplary piety; he knows by heart the whole of the Holy Bible.","Toute la ville de Verrières, tous nos voisins de Vergy où nous passons la belle saison, ma famille entière, monsieur le sous-préfet lui-même, rendront justice à sa piété exemplaire ; il sait par cœur toute la sainte Bible.","Toute la ville de Verrières , tous nos voisins de Vergy où nous allons dans le beau temps , toute ma famille , le sous - préfet , son témoignage à sa piété ; il sait par cœur toute la bonne Bible ."
11489,"Ah! How I weep, and how I suffer!",Ah! que je pleure et que je souffre!,"Ah ! que je pleure , et que je souffre !"
11490,"""No, it's my master's.""","-- Non, répondit celui-ci, c'est le passeport de mon maître.","-- Non , c ' est celui de mon maître ."
11491,"Then she aroused from the depression into which she had fallen during the last few moments, cried out, and as she spoke, her voice now rent the ear like a saw, then stammered as though all kind of maledictions were pressing to her lips to burst forth at once.","Alors elle sortit de l’affaissement où elle était tombée depuis quelques instants, et s’écria, et tandis qu’elle parlait sa voix tantôt déchirait l’oreille comme une scie, tantôt balbutiait comme si toutes les malédictions se fussent pressées sur ses lèvres pour éclater à la fois.","Alors elle éveilla le chagrin où elle était tombée dans les derniers moments , criait , et , en parlant , sa voix maintenant le comme une scie , puis , comme si tous les hommes de la matinée se mettaient a se aux lèvres ."
11492,"""It would amuse me all the same,"" resumed the sailor, ""if some fine day he said to me, 'Suppose we change pipes, Pencroft.'""","-- Ça m'amuserait tout de même, reprenait le marin, si un beau jour il me disait: «si nous changions de pipe, Pencroff!» -- Oui, répondait Nab.","« Cela m ' tout de même , reprit le marin , si quelque beau jour il me dit , « si nous des pipes à Pencroff !»"
11493,Après les premiers mots gracieux de la part du prince :,After the first gracious words on the Prince's part:,After the first words charming of the Prince ' s part :
11494,I knew Marguerite: this unexpected meeting must certainly have upset her.,Je connaissais Marguerite. Ma rencontre inattendue avait dû la boulverser.,"Je connais Marguerite , cette rencontre imprévue a dû la briser ."
11495,"You will see that though he is dead he will render us others yet!""","Vous verrez que, tout mort qu'il est, il nous en rendra d'autres encore!","Vous verrez qu ' il est mort , il nous en fera encore d ' autres !»"
11496,Souvent femme varie Bien fol est qui s'y fie.,"Souvent femme varie, Bien fol qui s’y fie.",The woman well known who have been so great a part of the pareil .
11497,"As d’Artagnan had no time to lose, on account of the audience of the king, which was fixed for midday, he cast his eyes around, and seeing that the street was empty, said to his adversary, ""My faith!","Comme d'Artagnan n'avait pas de temps à perdre, vu l'audience du roi qui était fixée à midi, il jeta les yeux autour de lui, et voyant que la rue était déserte:","Comme d ' Artagnan n ' eut pas le temps de perdre , à cause de l ' audience du roi , qui était fixé vers midi , il jeta les yeux autour , et voyant que la rue était vide , il dit à son adversaire : « Ma foi !"
11498,"She tried to catch the water in her hand, butit slipped away between her fingers.",Elle essayait derecueillir dans le fond de sa main l'eau qui lui fuyait à travers lesdoigts.,"Elle voulut prendre de l ’ eau dans ses mains , et , s ’ échappant entre ses doigts , disparut ."
11499,"Teachers, you must watch her: keep your eyes on her movements, weigh well her words, scrutinise her actions, punish her body to save her soul: if, indeed, such salvation be possible, for (my tongue falters while I tell it) this girl, this child, the native of a Christian land, worse than many a little heathen who says its prayers to Brahma and kneels before Juggernaut--this girl is--a liar!""","Et vous, maîtresses, ayez les yeux sur tous ses mouvements, pesez ses paroles, examinez ses actes, châtiez son corps afin de sauver son âme, si toutefois la chose est possible; car cette enfant, ma langue hésite à le dire, cette enfant, née dans un pays chrétien, est pire que les idolâtres qui adressent leurs prières à Brama ou s'agenouillent devant Jagernau; cette enfant est une menteuse!»","Il faut que vous la , continua son oeil ; tenez , vos yeux sur ses gestes , vos paroles bien , qui la à toute l ' âme de . Si , en effet , ce salut c ' est possible , car ma langue , tandis que je le dis , cette enfant , la patrie d ' une terre chrétienne , plus forte que beaucoup de petits païen et qui dit ses prières d ' , à choisir celle de , c ' est un menteur !"
11500,"""Our guns are only loaded with small shot, and beasts which can roar as loud as that would care no more for it than for grains of salt!""","Nous n'avons que du petit plomb dans nos fusils, et des bêtes qui rugissent si bien s'en soucieraient comme d'un grain de sel!»","-- Nos canons ne sont chargées que de petits coups de fusil , et de bêtes qui peuvent se tout haut que cela ne s ' en que pour des grains de mer !"
11501,"Not a reef, not an islet.","Pas un écueil, pas un îlot.","Pas un écueil , pas un îlot ."
11502,"You are in rebellion, it seems.""","Vous vous révoltez, a ce qu'il paraît…","Vous êtes en révolte , ce me semble ."
11503,"Seen thus from above, the whole landscape looked immovable as a picture; the anchored ships were massed in one corner, the river curved round the foot of the green hills, and the isles, oblique in shape, lay on the water, like large, motionless, black fishes.","Ainsi vu d’en haut, le paysage tout entier avait l’air immobile comme une peinture; les navires à l’ancre se tassaient dans un coin; le fleuve arrondissait sa courbe au pied des collines vertes, et les îles, de forme oblongue, semblaient sur l’eau de grands poissons noirs arrêtés.","ainsi de haut le paysage immobile semble que les navires dans un coin , le « » se trouvait en un coin , la rivière blanche tout autour du bas des collines vertes , et les îles , oblique et serrés sur l ' eau , pareille à des poissons sans mot , immobile ."
11504,I want to observe the full series of these wonders gathered under the seas of our globe.,Je voudrais avoir observé la complète série des merveilles entassées sous les mers du globe.,Je veux observer la série de ces merveilles se sous les mers de notre globe .
11505,"A torrent which comes tearing down from the mountain passes through Verrieres before emptying its waters into the Doubs, and supplies power to a great number of sawmills; this is an extremely simple industry, and procures a certain degree of comfort for the majority of the inhabitants, who are of the peasant rather than of the burgess class.","Un torrent, qui se précipite de la montagne, traverse Verrières avant de se jeter dans le Doubs, et donne le mouvement à un grand nombre de scies à bois, c’est une industrie fort simple et qui procure un certain bien-être à la majeure partie des habitants plus paysans que bourgeois.","Un torrent qui vient de s ’ arracher à la montagne à se répandre dans les eaux du Doubs , et vit à une grande quantité de ; c ’ est un industrie extrêmement simple , et qui à la plupart des habitants de la province , qui sont plutôt des paysans que de la classe des ."
11506,"He was beneath the pit-frame in the receiving room, at the very mouth of the shaft.","Il était sous le beffroi, dans la salle de recette, a la bouche meme du puits.","Il était sous le beffroi de la recette , dans la salle , a l ' accrochage meme du puits ."
11507,"""So he went?""","-- Et alors, il partit?",-- Il allait donc ?
11508,"Your youth would be lost, my son's future destroyed; and I, his father, should receive from only one of my children the recompense that I look for from both.","Votre jeunesse serait perdue, l'avenir de mon fils serait détruit; et moi, son père, je n'aurais que de l'un de mes enfants la récompense que j'attends des deux.","Votre jeunesse a été perdue , l ’ avenir de mon fils ; et moi , son père , il ne chez un de mes enfants que je vois de la main ."
11509,"She maintained her supple gait, her calm, indifferent countenance, she remained the child brought up in the bed of an invalid; but inwardly she lived a burning, passionate existence.","Elle garda ses allures souples, sa physionomie calme et indifférente, elle resta l'enfant élevée dans le lit d'un malade; mais elle vécut intérieurement une existence brûlante et emportée.","Elle gardait son allure souple , son visage calme et indifférent , elle resta l ' enfant , élevé au lit d ' une malade infirme ; mais en dedans elle vivait une existence ardente ."
11510,An iceberg of the Polar seas could not have been more capricious in its terrible sublimity!,Une banquise des mers glaciales n'eût pas été plus capricieusement dressée dans sa sublime horreur!,Un iceberg de l ' ice - mers polaires n ' aurait pu être plus capricieux à sa terrible !
11511,"""No, Pencroft!""","-- Non, Pencroff!","-- Non , Pencroff !"
11512,The dim light could not show us both its walls at once.,Notre insuffisante lumière ne nous permettait pas d'apercevoir ses deux murailles à la fois.,La lumière diffuse ne pouvait nous montrer à l ' instant même ses deux parois .
11513,"In the middle of the clearing, on a pedestal of roughly piled rocks, there stood a cross of coral, extending long arms you would have thought were made of petrified blood.","Au milieu de la clairière, sur un piédestal de rocs grossièrement entassés, se dressait une croix de corail, qui étendait ses longs bras qu'on eût dit faits d'un sang pétrifié.","Au milieu de la clairière , sur un piédestal de rocs , se dressait une croix de corail , dont vous auriez pensé être , calme ."
11514,The action was more frank and fearless than any I was habituated to indulge in: somehow it pleased her.,"Je ne m'étais jamais montrée si ouverte, si peu craintive; cette manière d'être plut à Bessie.","L ' action était plus franche , plus folle que tous mes autres . Elle était aussi satisfaite que moi de le laisser éclater ."
11515,"""After the cat! after the cat!",—Au chat! au chat!…,« Après le chat ! au chat !
11516,"""Then perhaps it would be best,"" said the reporter, ""to remain a day longer on Tabor Island, so as to collect all that may be useful to us.""","-- Il serait peut-être convenable alors, dit le reporter, de rester un jour de plus à l'île Tabor, afin d'y recueillir tout ce qui peut nous être utile.","-- Peut - être serait - il bon , dit le reporter , de rester un jour encore à l ' île Tabor , de manière à provoquer tout ce qui peut nous être utile ."
11517,"""What do you mean? Speak! you kill me.""",-- Comment cela? parlez donc! vous me faites mourir!,"-- Que voulez - vous dire ? dites - moi , vous me faites mourir ."
11518,"When Madame de Fervaques had the author, a poor devil on half pay, deprived of a post worth eighteen hundred francs: ""Take care,"" said I to her, ""you have attacked this rhymester with your weapons, he may reply to you with his rhymes: he will make a song about virtue.","Quand Mme de Fervaques eut fait ôter à l’auteur, pauvre diable en demi-solde, une place de dix-huit cents francs : Prenez garde, lui dis-je, vous avez attaqué ce rimailleur avec vos armes, il peut vous répondre avec ses rimes : il fera une chanson sur la vertu.","Quand Mme de Fervaques eut l ’ auteur , un pauvre diable de payer , privé d ’ une place de dix - huit cents francs : -- - vous , lui dis - je , vous avez attaqué cette avec vos armes , il peut vous répondre de son nom de : il fera un chant de vertu ."
11519,At one o'clock on the 16th I went to the Rue d'Antin.,"Le 16, à une heure, je me rendis rue d'Antin.","Dès une heure du 16 , je me rendis rue d ' Antin ."
11520,"Nothing could be seen of the ship, all her lights being extinguished, and if she was still in sight of the island, her whereabouts could not be discovered.","Du navire on ne voyait rien, tous ses feux étaient condamnés, et, s'il était encore en vue de l'île, on ne pouvait même pas savoir quelle place il occupait.","On ne voyait rien du navire , toutes ses lumières étant éteints , et , si elle se trouvait encore en vue de l ' île , elle ne pouvait découvrir ."
11521,"Coral sells for as much as 500 francs per kilogram, and in this locality the liquid strata hid enough to make the fortunes of a whole host of coral fishermen.","Le corail se vend jusqu'à cinq cents francs le kilogramme, et en cet endroit, les couches liquides recouvraient la fortune de tout un monde de corailleurs.","de de de cinq cents francs , et en cet endroit , les couches liquides assez pour qu ' une fortune de corail , le récit des pêcheurs ."
11522,How can I describe all that we saw and all that we did upon that lovely spring day?,"Comment décrire tout ce que nous vîmes, tout ce que nous fîmes dans cette charmante journée de printemps?",Comment puis - je décrire tout ce que nous et tout ce que nous ce beau jour - là ?
11523,"DURING THE NIGHT of March 13-14, the Nautilus resumed its southward heading.","Pendant la nuit du 13 au 14 mars, le _Nautilus_ reprit sa direction vers le sud.","Pendant la nuit du 13 mars , le _Nautilus_ se remit à son Sud ."
11524,I often wondered and only came to know when it was too late.,Je me le suis souvent demandé et je ne l’ai su que lorsqu’il fut trop tard.,Souvent je m ’ interrogeai et ne savais que savoir lorsqu ’ il était trop tard .
11525,Folly proved triumphant; and one of the men in Paris most worthy of a woman's love met his death in his twenty-fourth year.,"La sottise triompha ; et l’un des hommes de Paris les plus dignes d’être aimés, trouva la mort à moins de vingt-quatre ans.","La folie était triomphante , et l ’ un des hommes de Paris le plus digne d ’ une femme lui est arrivé la mort dans son vingt - quatrième année ."
11526,"I swam round her twice, and the second time I spied a small piece of rope, which I wondered I did not see at first, hung down by the fore-chains so low, as that with great difficulty I got hold of it, and by the help of that rope I got up into the forecastle of the ship.","J'en fis deux fois le tour à la nage, et, la seconde fois, j'apperçus un petit bout de cordage, que je fus étonné de n'avoir point vu d'abord, et qui pendait au porte-haubans de misaine, assez bas pour que je pusse l'atteindre, mais non sans grande difficulté.","Je la à deux reprises pendant qu ' elle , je la revins la seconde fois , où je m ' étonnai de n ' entrer point en vue , pendu par les aux sous de l ' eau , de la grande peine que j ' en tirai , et à l ' aide de cette corde que je me dans le gaillard d ' avant ."
11527,"""I accept the explanation, but in our personal interests, I'm sorry this opening the professor mentions wasn't made above sea level.""","J'accepte l'explication, mais je regrette, dans notre intérêt, que cette ouverture dont parle monsieur le professeur ne soit pas produite au-dessus du niveau de la mer.","-- J ' admets l ' explication , mais dans nos intérêts personnelles , je suis fâché que l ' ouverture le professeur parle ne fût pas au - dessus du niveau de la mer ."
11528,"That is all.""",Voilà tout.,Voilà tout . »
11529,"On her side Mme. Bonacieux had also reflected; but, it must be admitted, upon something widely different from ambition. In spite of herself her thoughts constantly reverted to that handsome young man who was so brave and appeared to be so much in love. Married at eighteen to M. Bonacieux, having always lived among her husband’s friends--people little capable of inspiring any sentiment whatever in a young woman whose heart was above her position--Mme. Bonacieux had remained insensible to vulgar seductions; but at this period the title of gentleman had great influence with the citizen class, and d’Artagnan was a gentleman. Besides, he wore the uniform of the Guards, which next to that of the Musketeers was most admired by the ladies.","De son côté, Mme Bonacieux avait réfléchi, mais, il faut le dire, à tout autre chose que l'ambition; malgré elle, ses pensées avaient eu pour mobile constant ce beau jeune homme si brave et qui paraissait si amoureux. Mariée à dix-huit ans à M. Bonacieux, ayant toujours vécu au milieu des amis de son mari, peu susceptibles d'inspirer un sentiment quelconque à une jeune femme dont le coeur était plus élevé que sa position, Mme Bonacieux était restée insensible aux séductions vulgaires; mais, à cette époque surtout, le titre de gentilhomme avait une grande influence sur la bourgeoisie, et d'Artagnan était gentilhomme; de plus, il portait l'uniforme des gardes, qui, après l'uniforme des mousquetaires, était le plus apprécié des dames.","De son côté , Mme Bonacieux avait réfléchi aussi , mais il faut en convenir , sur quelque chose de différent d ' ambition ; malgré elle , continuellement d ' elle - même , que le beau jeune homme si brave et semblait si brave en elle - même l ' amour pour le maître Bonacieux , ayant toujours vécu parmi les amis de son mari , petite qui pouvait mieux attirer le moindre sentiment dans une jeune femme que le cœur était au - dessus de sa position , Mme Bonacieux était resté moins habituée aux séductions communs ; mais du gentilhomme avait eu un grand seigneur le plus de d ' Artagnan , et le plus d ' une des gardes ."
11530,"""Is he married or single?""",– Marié ou célibataire ?,-- Est - il mariée ou un seul ?
11531,"Never any young adventurer’s misfortunes, I believe, began sooner, or continued longer than mine.","Le _1er_ _septembre 1651,_ j'allai à bord du vaisseau chargé pour Londres.","Jamais aucun de ces malheurs de , je crois , avant de commencer , et ne continua plus long que le mien ."
11532,After breakfast I made my way to the lounge and went about my work.,"Je me rendis au salon après avoir déjeuné, et je me mis au travail.","Après le déjeuner , je me rendis au salon , et je me mis à l ' ouvrage ."
11533,"Good night.""",Bonsoir.,Bonsoir .
11534,"""What sort of facts?"" I asked.",– Quel genre de faits ?,« Quels faits ? demandai - je .
11535,"""Yes, monseigneur,"" replied the young man.","-- Oui, Monseigneur, répondit le jeune homme.","-- Oui , Monseigneur , répondit le jeune homme ."
11536,The destruction of the brig had been a new source of riches.,L'incident du brick détruit avait été une nouvelle source de richesses.,La destruction du brick avait été nouvelle à la prochaine origine des richesses .
11537,"Keep up the dance, then, since he will have it so.","Continuez donc la danse, puisqu'il le veut absolument.",Gardez la danse ; il l ’ aura pour le moment .
11538,"""Where could one find greater silence or solitude, professor?"" Captain Nemo replied.","-- Où trouverait-on plus de solitude, plus de silence, monsieur le professeur ? répondit le capitaine Nemo.","-- Où trouver un silence plus grand , monsieur le professeur ? répondit le capitaine Nemo ."
11539,"When, after examining the mother, in whose countenance and deportment she soon found some resemblance of Mr. Darcy, she turned her eyes on the daughter, she could almost have joined in Maria's astonishment at her being so thin and so small.",Miss de Bourgh n’offrait aucune ressemblance avec sa mere et Elizabeth fut presque aussi étonnée que Maria de sa petite taille et de sa maigreur.,"Quand elle fut d ’ abord sur la mere , entre laquelle elle et la grâce de Mr . Darcy lui parut un peu ressemblance avec Mr . Darcy , elle tourna les yeux sur la fille et put presque se consulter dans le grand étonnement de Maria , au sujet de son étonnement et de si peu de chose ."
11540,A spasm of coughing interrupted him again.,Une crise de toux l'interrompit encore.,Un acces de toux l ' interrompit de nouveau .
11541,"It seems to me quite finished.""",Mais il me semble qu'elle est finie.,Il me semble tout à fait fini .
11542,"""What are you doing here?"" again said Bob Harvey, seizing Ayrton by the waistband.","«Que fais-tu là?» dit Bob Harvey, en saisissant Ayrton par la ceinture de son pantalon.","« Que faites - vous ici ? dit encore le Bob Harvey , en saisissant Ayrton par le ."
11543,"""Our sole difficulty,"" Captain Nemo went on, ""lies in our staying submerged for several days without renewing our air supply.""","-- La seule difficulté, reprit le capitaine Nemo, sera de rester plusieurs jours immergés sans renouveler notre provision d'air.","-- Notre seule difficulté , reprit le capitaine Nemo , est à nous douze jours immergé qui ne nous pas sans avoir renouvelé notre provision d ' air ."
11544,"It is the first quality of a criminal investigator that he should see through a disguise.""",La première qualité d’un enquêteur criminel est de pouvoir percer un déguisement.,C ’ est la première qualité d ’ un criminel que l ’ on voir par un déguisement .
11545,"""Yes, so, sir,"" I rejoined: ""and yet not so; for you are a married man--or as good as a married man, and wed to one inferior to you--to one with whom you have no sympathy--whom I do not believe you truly love; for I have seen and heard you sneer at her.","-- Oui, monsieur, répondis-je. Et pourtant non; non, car vous êtes marié, ou du moins sur le point de l'être, et à une femme qui vous est inférieure, pour laquelle vous n'avez pas de sympathie, que vous n'aimez pas réellement, car je vous ai entendu rire d'elle!","-- Oui , monsieur , répondis - je , et vous êtes mariée , car vous êtes un homme mariée ou un bon mariage , et comme l ' a épousé un homme qui est au - dessous de vous , à qui vous n ' avez pas de sympathie , que je ne crois pas que vous êtes vraiment amoureux ; car je vous ai vu et vous ai entendu faire la passion de votre femme ."
11546,"Mr. Brocklehurst and his family never came near Lowood now: household matters were not scrutinised into; the cross housekeeper was gone, driven away by the fear of infection; her successor, who had been matron at the Lowton Dispensary, unused to the ways of her new abode, provided with comparative liberality.","M. Brockelhurst et sa famille n'approchaient plus de Lowood, toute inspection avait cessé; effrayée de l'épidémie, l'avare femme de charge était partie. Celle qui la remplaçait avait été employée au Dispensaire de Lowton, et, ne connaissant pas les habitudes de sa nouvelle place, elle distribuait les aliments avec plus de libéralité.","M . Brockelhurst ne revenait plus du secours de son successeur , et dont la famille était par la crainte de leur donner une autre confiance , elle n ' avait pas l ' intention de subir un séjour nouveau et de sa famille ."
11547,"Par exemple, pour gagner dix pas de terrain sur le lac, près de la fameuse allée de platanes, à côté de la Cadenabia, il faisait construire une digue dont le devis allait à quatre-vingt mille francs.","For example, in order to reclaim ten yards of land from the lake, near the famous plane avenue, in the direction of Cadenabbia, he had an embankment built the estimate for which ran to 80,000 francs.","For instance , to gain ten yards farther on the lake , near the famous filait avenue , during the , he had called a number of which the was to at twenty - four francs ."
11548,"He said aloud, as if in spite of himself:","Il dit tout haut, comme malgré lui:","Il se dit tout haut , comme malgré lui :"
11549,"'Sainclair comes here to get into the Academy,' said Norbert; 'look how he is bowing to Baron L ----, Croisenois.'","– Sainclair vient ici pour être de l’Académie, dit Norbert ; voyez comme il salue le baron L***, Croisenois.","– Il s ’ ensuit ici d ’ être l ’ académie , dit Norbert ; voyez comment il s ’ appelle M . le baron de ***, ."
11550,"Then the Professor took the book and the parchment, and diligently compared them together.","Le professeur prit alors le livre et le parchemin, et les compara tous les deux.","Puis le professeur prit le livre et le parchemin , et les tour à tour ."
11551,"But all at once a shadow appeared in the darkness the outline of which was familiar to d’Artagnan, and a well-known voice said, ""Monsieur, I have brought your cloak; it is chilly this evening.""","Mais voilà que tout à coup, dans l'obscurité, une ombre se dessine, dont la forme est familière à d'Artagnan, et qu'une voix bien connue lui dit: «Monsieur, je vous apporte votre manteau, car il fait frais ce soir.","Mais tout à coup une ombre apparut dans l ' obscurité la silhouette qui était familière à d ' Artagnan et une voix bien connue lui dit : « Monsieur , j ' ai apporté votre manteau , c ' est ce soir - là ."
11552,It would be better to forget everything.,Il vaudrait mieux tout oublier.,Il vaut mieux tout oublier .
11553,"An explosion, which might have been heard at a distance of a hundred miles, shook the air.","Une explosion, qu'on eût entendue à cent milles de distance, ébranla les couches de l'air.","Une explosion , qui aurait pu se faire entendre à une distance de cent milles , secouait l ' air ."
11554,I believe it's the sole injury the Abraham Lincoln has sustained.,"C'est la seule avarie, je pense, que l'_Abraham-Lincoln_ ait éprouvée.",Je crois que c ' est la seule blessure que l ' _Abraham - Lincoln_ a échoué .
11555,"""The 'Duncan!'"" murmured Ayrton.",-- Le Duncan! murmura Ayrton.,« Le Duncan !» murmurait Ayrton .
11556,"She looked at him without listening, and said at last, speaking familiarly:","Elle le regardait sans l'écouter, elle dit enfin, en le tutoyant:","Elle le regarda sans l ’ écouter , et dit enfin en parlant familièrement :"
11557,"He is an old chum of mine, and feels my pulse, and looks at my tongue, and talks about the weather, all for nothing, when I fancy I'm ill; so I thought I would do him a good turn by going to him now.","C’est un vieil ami a moi. Quand je me figure que je suis malade, il me tâte le pouls, me regarde la langue, et me parle de la pluie et du beau temps, le tout gratis.","C ' est un vieux camarade de mine , qui me sent le pouls , a me faire entendre un bon tour , et il parle maintenant de la pluie ."
11558,"He had been trained to this by the gypsy, who possessed, in these delicate arts, so rare a talent that two months had sufficed to teach the goat to write, with movable letters, the word ""Phoebus.""","Elle avait été dressée à cela par la bohémienne, qui avait à ces finesses un talent si rare qu’il lui avait suffi de deux mois pour enseigner à la chèvre à écrire avec des lettres mobiles le mot Phœbus.","Il avait été élevé à ce par l ’ égyptienne qui avait formé dans ces délicatesses des arts si rare un talent que deux mois avaient suffi à apprendre à lui apprendre à la chèvre en lettres mobiles , au mot de Phœbus . »"
11559,He saw an arm in a braided sleeve stretched out to take an ice from the same tray.,Il vit un bras d’habit brodé qui prenait une glace à côté de la sienne.,Il vit un bras à une manche qui s ' allongeait à la glace du même plateau .
11560,CHAPTER XI. A GUIDE FOUND TO THE CENTRE OF THE EARTH,XI,XI -- UNE AU DE
11561,"It was nothing more than a quarry of white slabs in the white plain, a vision of a dead village wound in its shroud.","Ce n'était plus qu'une carriere de dalles blanches, dans la plaine blanche, une vision de village mort, drapé de son linceul.","C ’ était toute qu ’ une proie de now , blanche par des dalles blanche , une vision de village morte dans son linceul ."
11562,"""Not a seasonable hour! But I declare it is. It is just the hour when papa most wants company: when the works are closed and he has no business to occupy him.","-- Pas favorable mais si, au contraire; c'est l'heure où papa a le plus besoin de compagnie; les travaux sont terminés et il n'a plus rien qui l'occupe.","-- Pas une heure de saison , mais je déclare que c ' est l ' heure où le papa le désire le plus besoin ; quand les ouvrages sont fermés , il n ' a pas besoin de le occuper ."
11563,Porthos and Aramis arose.,Porthos et Aramis se levèrent.,Porthos et Aramis s ' étaient levés .
11564,"Therefore Humphry Davy was right, and I am not wrong in following him.","Donc, l'accroissement proportionnel de la température est une erreur. Donc, Humphry Davy ne se trompait pas.","Ainsi donc , Humphry Davy était droite , et je ne me suis pas trouvé à le suivre ."
11565,"The zoophyte branch offered some very unusual specimens from its two groups, the polyps and the echinoderms.",L'embranchement des zoophytes offrait de très curieux spécimens de ses deux groupes des polypes et des échinodermes.,"L ' embranchement des zoophytes offrit à surprendre quelques échantillons fort curieux , des polypes et des échinodermes ."
11566,"Tous arreterent leurs chevaux et saisirent leurs fusils, tandis que d’autres cavaliers accoururent au galop pour renforcer l’avant-garde.","At the sight there was a general reining up of horses and unslinging of guns, while fresh horsemen came galloping up to reinforce the vanguard.","They were their horses and over their heads , while other men ran to a gallop for to the first ."
11567,"It rather fascinated me, that trout; it was such a monstrous fish.",Cette truite me fascina tant elle était énorme.,"C ’ était un poisson si monstrueux que ça , cette truite valait mieux ."
11568,"""That is to say, madame--""","-- C'est-à-dire, madame...","-- C ' est - à - dire , madame ..."
11569,9° En littérature sensationnelle.,9. Sensational Literature.—Immense.,CHAPITRE IX .
11570,"""Wooden ships maybe,"" the Canadian replied. ""But I've never seen the like.","-- Des navires en bois, c'est possible, répondit le Canadien, et encore, je ne les ai jamais vus.","-- Des navires de marine , répliqua le Canadien , mais je n ' ai jamais vu pareille !"
11571,"His sole idea, if he had one at all, was to sell all that he possessed in order to corrupt the gaoler and so save Julien's life.","Son unique idée, s’il en avait, était de vendre tout son bien pour séduire le geôlier et faire sauver Julien.","Son seul idée , s ’ il en avait un tout , était de vendre tout ce qu ’ il possédait pour corrompre le geôlier et sauver la vie de Julien ."
11572,"At length they descried the coast of France, when Candide said to Martin, ""Pray Monsieur Martin, were you ever in France?""","On aperçut enfin les côtes de France. Avez-vous jamais été en France, monsieur Martin? dit Candide.","On vit enfin sortir des côtes de France , quand Candide dit à Martin : Monsieur Martin , avez - vous jamais en France ?"
11573,Moment arrives for Harris to join in.,Le moment est venu pour Harris de chanter.,Harris conclut qu ’ il y avait un endroit de la part de son .
11574,Several times already he had come to the same determination withoutfollowing up the reality.,Plusieurs fois déjà il avait pris cette détermination sans en poursuivrela réalité.,"Plusieurs fois déjà , il était venu à la même résolution de s ' emparer de l ' imagination ."
11575,"He was moody, too; unaccountably so; I more than once, when sent for to read to him, found him sitting in his library alone, with his head bent on his folded arms; and, when he looked up, a morose, almost a malignant, scowl blackened his features. But I believed that his moodiness, his harshness, and his former faults of morality (I say _former_, for now he seemed corrected of them) had their source in some cruel cross of fate.","Plus d'une fois, lorsqu'on m'envoya pour lui faire la lecture, je le trouvai assis seul dans la bibliothèque, la tête inclinée sur ses bras croisés, et, lorsqu'il levait les yeux, j'apercevais sur ses traits une expression morose et presque méchante; mais je crois que sa dureté, sa bizarrerie et ses fautes passées (je dis passées, car il semblait y avoir renoncé), provenaient de quelque grand malheur.","Il était de l ' humeur , l ' esprit davantage ; je fus plus d ' une fois envoyé chercher à lire , le trouva assis dans sa bibliothèque , la tête penchée sur ses bras croisés ; et , lorsqu ' il regarda , un air morose , presque militaire , à travers les traits ; mais je croyais que sa , ses et ses autres défauts de morale ( je n ' ai pas pensé qu ' il leur semblait bien ), car lorsqu ' il avait quelque source cruelle pour la fatalité ."
11576,C’est quelque jeune fille qui parle à son amant du village voisin.,"""It is some girl speaking to her lover in the next village.""",It is a girl who speaks to her lover of the village next to him .
11577,"La marquise Balbi, jeune femme de vingt-cinq ans, pouvait encore passer pour le plus parfait modèle du joli italien, deux ou trois ans avant l’arrivée de la duchesse Sanseverina à Parme.","The Marchesa Balbi, a young woman of five-and-twenty, might still have passed for the most perfect type of leggiadria italiana, two or three years before the arrival of the Duchessa Sanseverina at Parma.","The Marchesa Balbi , a young woman of twenty - five , might spend more in the of the charming Italian character , two or three years before the Duchessa Sanseverina was at Parma ."
11578,"Meanwhile, the capybara did not struggle against the dog.","Cependant, le cabiai ne se débattait pas contre le chien.","Cependant , le cabiai ne pouvait lutter contre le chien ."
11579,"She became jealous of his esteem, when she could no longer hope to be benefited by it.",Elle désirait jalousement l’estime de Mr.,"Elle fut jaloux de son estime , quand elle ne pouvait plus se faire entendre de bien faire ."
11580,"""Yes.""",--Oui.,-- Oui .
11581,"What do you want it for?""",Pourquoi le veux-tu?,Qu ' est - ce que vous en voulez ?
11582,"""Boy Jim, ma'am,"" said I.","-- Le petit Jim, madame.","-- Bien petit Jim , madame , dis - je ."
